,Name,Price,Recorded_On,Search_Word,Link
251,Numerical-Python-Practical-Techniques-Approach,$44.23,2019-01-29,python,https://www.amazon.com/Numerical-Python-Practical-Techniques-Approach/dp/1484205545
252,Numerical-Python-Practical-Techniques-Approach-ebook,$39.49,2019-01-29,python,https://www.amazon.com/Numerical-Python-Practical-Techniques-Approach-ebook/dp/B01JC1XPQ8
253,Open-Merchant-Account-Ltd-Python,$0.99,2019-01-29,python,https://www.amazon.com/Open-Merchant-Account-Ltd-Python/dp/B00B6RI0IU
254,Master-Lock-8417D-Python-Keyed,$12.79,2019-01-29,python,https://www.amazon.com/Master-Lock-8417D-Python-Keyed/dp/B000XTPNZK
255,Introduction-Computing-Programming-Python-4th,$15.15,2019-01-29,python,https://www.amazon.com/Introduction-Computing-Programming-Python-4th/dp/0134025547&selectObb=rent
256,Introduction-Computing-Programming-Python-4th,$55.56,2019-01-29,python,https://www.amazon.com/Introduction-Computing-Programming-Python-4th/dp/0134025547&selectObb=rent
257,Introduction-Computing-Programming-Python-Guzdial-ebook,$76.99,2019-01-29,python,https://www.amazon.com/Introduction-Computing-Programming-Python-Guzdial-ebook/dp/B00XIH48S2&selectObb=rent
258,Pinsanity-Black-Knight-Flesh-Enamel,$9.95,2019-01-29,python,https://www.amazon.com/Pinsanity-Black-Knight-Flesh-Enamel/dp/B0713ND8QR
259,Creative-Coding-Python-Programming-Projects,$15.17,2019-01-29,python,https://www.amazon.com/Creative-Coding-Python-Programming-Projects/dp/1631595814
260,Python-Beginners-Smarter-Programming-Hands-ebook,$2.99,2019-01-29,python,https://www.amazon.com/Python-Beginners-Smarter-Programming-Hands-ebook/dp/B07CWQ4DQ5
261,Python-Beginners-Smarter-Hands-Project,$12.97,2019-01-29,python,https://www.amazon.com/Python-Beginners-Smarter-Hands-Project/dp/1718863144
262,Eppco-PythonGrip-Hi-Vis-Nitrile-Gloves,$15.50,2019-01-29,python,https://www.amazon.com/Eppco-PythonGrip-Hi-Vis-Nitrile-Gloves/dp/B015RN6RI8
263,Bayesian-Analysis-Python-Introduction-probabilistic,$44.99,2019-01-29,python,https://www.amazon.com/Bayesian-Analysis-Python-Introduction-probabilistic/dp/1789341655
264,Bayesian-Analysis-Python-Introduction-probabilistic-ebook,$30.23,2019-01-29,python,https://www.amazon.com/Bayesian-Analysis-Python-Introduction-probabilistic-ebook/dp/B07HHBCR9G
265,Allens-Killer-Pythons-192g,$9.95,2019-01-29,python,https://www.amazon.com/Allens-Killer-Pythons-192g/dp/B01KSTQ5Y2
266,Python-Tweens-Teens-Computational-Algorithmic-ebook,$9.99,2019-01-29,python,https://www.amazon.com/Python-Tweens-Teens-Computational-Algorithmic-ebook/dp/B07769VP7Q
267,Python-Tweens-Teens-Black-White,$27.99,2019-01-29,python,https://www.amazon.com/Python-Tweens-Teens-Black-White/dp/1546611215
268,Derivatives-Analytics-Python-Simulation-Calibration,$56.00,2019-01-29,python,https://www.amazon.com/Derivatives-Analytics-Python-Simulation-Calibration/dp/1119037999
269,Derivatives-Analytics-Python-Simulation-Calibration-ebook,$52.79,2019-01-29,python,https://www.amazon.com/Derivatives-Analytics-Python-Simulation-Calibration-ebook/dp/B0104CGB1A
270,Derivatives-Analytics-Python-Simulation-Calibration,$56.00,2019-01-29,python,https://www.amazon.com/Derivatives-Analytics-Python-Simulation-Calibration/dp/1119037999
271,Derivatives-Analytics-Python-Simulation-Calibration-ebook,$52.79,2019-01-29,python,https://www.amazon.com/Derivatives-Analytics-Python-Simulation-Calibration-ebook/dp/B0104CGB1A
272,Ztylus-Flexible-Smartphone-Samsung-Anti-Crack,$25.00,2019-01-29,python,https://www.amazon.com/Ztylus-Flexible-Smartphone-Samsung-Anti-Crack/dp/B07DYB26WM
273,Coding-Kids-Animation-Javascript-Programming,$49.95,2019-01-29,python,https://www.amazon.com/Coding-Kids-Animation-Javascript-Programming/dp/B016CEG2JU
274,Python-Programming-Visualization-Scientists-DeCaria,$39.00,2019-01-29,python,https://www.amazon.com/Python-Programming-Visualization-Scientists-DeCaria/dp/0972903380
275,Python-Tweens-Teens-Computational-Algorithmic-ebook,$9.99,2019-01-29,python,https://www.amazon.com/Python-Tweens-Teens-Computational-Algorithmic-ebook/dp/B07769VP7Q
276,Python-Tweens-Teens-Black-White,$27.99,2019-01-29,python,https://www.amazon.com/Python-Tweens-Teens-Black-White/dp/1546611215
277,Python-Essential-Reference-David-Beazley,$37.60,2019-01-29,python,https://www.amazon.com/Python-Essential-Reference-David-Beazley/dp/0672329786
278,Python-Essential-Reference-Essentia-Developers-ebook,$24.10,2019-01-29,python,https://www.amazon.com/Python-Essential-Reference-Essentia-Developers-ebook/dp/B002EF2AQ6
279,Final-Monty-Pythons-Flying-Circus,$13.40,2019-01-29,python,https://www.amazon.com/Final-Monty-Pythons-Flying-Circus/dp/B000000WG8
280,Cython-Programmers-Kurt-W-Smith,$26.51,2019-01-29,python,https://www.amazon.com/Cython-Programmers-Kurt-W-Smith/dp/1491901551
281,Cython-Programmers-Kurt-W-Smith-ebook,$14.99,2019-01-29,python,https://www.amazon.com/Cython-Programmers-Kurt-W-Smith-ebook/dp/B00SNS9JFI
282,ULTIMATE-PYTHON-PROGRAMMING-BEGINNERS-INTERMEDIATE-ebook,$4.99,2019-01-29,python,https://www.amazon.com/ULTIMATE-PYTHON-PROGRAMMING-BEGINNERS-INTERMEDIATE-ebook/dp/B07LDD9TDY
283,ULTIMATE-PYTHON-PROGRAMMING-BEGINNERS-INTERMEDIATE,$12.95,2019-01-29,python,https://www.amazon.com/ULTIMATE-PYTHON-PROGRAMMING-BEGINNERS-INTERMEDIATE/dp/1791573517
284,Programming-Python-Complete-Introduction-Language,$32.36,2019-01-29,python,https://www.amazon.com/Programming-Python-Complete-Introduction-Language/dp/0321680561
285,Programming-Python-Complete-Introduction-Language-ebook,$22.22,2019-01-29,python,https://www.amazon.com/Programming-Python-Complete-Introduction-Language-ebook/dp/B002YYWEHW
286,Python-Programming-Beginner-learning-programming-ebook,$0.00,2019-01-29,python,https://www.amazon.com/Python-Programming-Beginner-learning-programming-ebook/dp/B07BCY1WHZ
287,Python-Programming-Beginners-Learn-Basics,$19.95,2019-01-29,python,https://www.amazon.com/Python-Programming-Beginners-Learn-Basics/dp/1980501114
288,Python-PRO-CLEAN-EXTRA-Gallons,$17.68,2019-01-29,python,https://www.amazon.com/Python-PRO-CLEAN-EXTRA-Gallons/dp/B0002APRYW
289,Oak-Lane-EN033PSM-Python-Leatherette,$44.99,2019-01-29,python,https://www.amazon.com/Oak-Lane-EN033PSM-Python-Leatherette/dp/B01M2XQRZR
290,Science-Scratch-Python-Step-Step-ebook,$5.99,2019-01-29,python,https://www.amazon.com/Science-Scratch-Python-Step-Step-ebook/dp/B07GRDWJ5L
291,Science-Scratch-Python-Step-Step,$14.95,2019-01-29,python,https://www.amazon.com/Science-Scratch-Python-Step-Step/dp/1726020681
292,Python-Object-oriented-Programming-Building-maintainable,$47.49,2019-01-29,python,https://www.amazon.com/Python-Object-oriented-Programming-Building-maintainable/dp/1784398780
