,Name,Price,Recorded_On,Search_Word,Link
245,Sony-Playstation-DualShock-Controller-Certified-Refurbished,$29.99,2019-01-29,final fantasy playstation,https://www.amazon.com/Sony-Playstation-DualShock-Controller-Certified-Refurbished/dp/B01CTH9RJG
246,X-Men-Legends-PlayStation-2,$24.95,2019-01-29,final fantasy playstation,https://www.amazon.com/X-Men-Legends-PlayStation-2/dp/B0001I9YHG
247,X-men-Legends-Xbox,$28.86,2019-01-29,final fantasy playstation,https://www.amazon.com/X-men-Legends-Xbox/dp/B0001I9YFS
248,Romancing-SaGa-PlayStation-2,$39.00,2019-01-29,final fantasy playstation,https://www.amazon.com/Romancing-SaGa-PlayStation-2/dp/B0009A4ETY
249,X-Men-Legends-PlayStation-2,$24.95,2019-01-29,final fantasy playstation,https://www.amazon.com/X-Men-Legends-PlayStation-2/dp/B0001I9YHG
250,X-men-Legends-Xbox,$28.86,2019-01-29,final fantasy playstation,https://www.amazon.com/X-men-Legends-Xbox/dp/B0001I9YFS
251,Romancing-SaGa-PlayStation-2,$39.00,2019-01-29,final fantasy playstation,https://www.amazon.com/Romancing-SaGa-PlayStation-2/dp/B0009A4ETY
252,X-Troopers-Japan-Playstation-3,$18.86,2019-01-29,final fantasy playstation,https://www.amazon.com/X-Troopers-Japan-Playstation-3/dp/B008KYKJAY
253,EBTY-Dreams-Inc-Playstation-Video-Sticker-Protector,$18.00,2019-01-29,final fantasy playstation,https://www.amazon.com/EBTY-Dreams-Inc-Playstation-Video-Sticker-Protector/dp/B0768CNM5W
254,Monster-Hunter-Freedom-Unite-Dual-sony,$25.24,2019-01-29,final fantasy playstation,https://www.amazon.com/Monster-Hunter-Freedom-Unite-Dual-sony/dp/B0091IATVM
255,NieR-Replicant-Ultimate-Japan-playstation-3,$41.46,2019-01-29,final fantasy playstation,https://www.amazon.com/NieR-Replicant-Ultimate-Japan-playstation-3/dp/B004LVO474
256,Spawn-Eternal-Playstation-1,$134.99,2019-01-29,final fantasy playstation,https://www.amazon.com/Spawn-Eternal-Playstation-1/dp/B00002SVWE
257,Persona-5-Dancing-Starlight-playstation-4,$83.62,2019-01-29,final fantasy playstation,https://www.amazon.com/Persona-5-Dancing-Starlight-playstation-4/dp/B07GC8QDGV
258,Final-Fantasy-XV-Season-Digital,$14.99,2019-01-29,final fantasy playstation,https://www.amazon.com/Final-Fantasy-XV-Season-Digital/dp/B01MD1RVQR
259,EBTY-Dreams-Inc-Playstation-Gremory-Himejima-Protector,$18.00,2019-01-29,final fantasy playstation,https://www.amazon.com/EBTY-Dreams-Inc-Playstation-Gremory-Himejima-Protector/dp/B079CTH5HT
260,EBTY-Dreams-Inc-Playstation-Kingdom-Sticker-Protector,$18.00,2019-01-29,final fantasy playstation,https://www.amazon.com/EBTY-Dreams-Inc-Playstation-Kingdom-Sticker-Protector/dp/B01D87NNJQ
261,EBTY-Dreams-Inc-Playstation-Roronoa-Chopper-Protector,$13.00,2019-01-29,final fantasy playstation,https://www.amazon.com/EBTY-Dreams-Inc-Playstation-Roronoa-Chopper-Protector/dp/B012HPFH44
262,EBTY-Dreams-Inc-Playstation-Fullbuster-Heartfilia-Protector,$18.00,2019-01-29,final fantasy playstation,https://www.amazon.com/EBTY-Dreams-Inc-Playstation-Fullbuster-Heartfilia-Protector/dp/B0768CTGVF
263,Action-Hokuto-Musou-Japan-Playstation-3,$14.56,2019-01-29,final fantasy playstation,https://www.amazon.com/Action-Hokuto-Musou-Japan-Playstation-3/dp/B009CSC69Y
264,Sengoku-Basara-4-Sumeragi-Standard-6427831011,$125.67,2019-01-29,final fantasy playstation,https://www.amazon.com/Sengoku-Basara-4-Sumeragi-Standard-6427831011/dp/B00W0VXD1A
